nivel;distrito;concelho;freguesia;dicofre;brasao
3;Leiria;Pombal;Almagreira;101503;https://dados.gov.pt/s/brasoes/101503.png
3;Leiria;Pombal;Carnide;101504;https://dados.gov.pt/s/brasoes/101504.png
3;Leiria;Pombal;Carriço;101505;https://dados.gov.pt/s/brasoes/101505.png
3;Leiria;Pombal;Louriçal;101506;https://dados.gov.pt/s/brasoes/101506.png
3;Leiria;Pombal;Pelariga;101508;https://dados.gov.pt/s/brasoes/101508.png
3;Leiria;Pombal;Pombal;101509;
3;Leiria;Pombal;Redinha;101510;https://dados.gov.pt/s/brasoes/101510.png
3;Leiria;Pombal;Vermoil;101513;https://dados.gov.pt/s/brasoes/101513.png
3;Leiria;Pombal;Vila Cã;101514;https://dados.gov.pt/s/brasoes/101514.png
3;Leiria;Pombal;Meirinhas;101515;https://dados.gov.pt/s/brasoes/101515.png
3;Leiria;Pombal;União das freguesias de Guia, Ilha e Mata Mourisca;101518;
3;Leiria;Pombal;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;101519;
3;Leiria;Porto de Mós;Alqueidão da Serra;101602;https://dados.gov.pt/s/brasoes/101602.png
3;Leiria;Porto de Mós;Calvaria de Cima;101605;https://dados.gov.pt/s/brasoes/101605.png
3;Leiria;Porto de Mós;Juncal;101606;https://dados.gov.pt/s/brasoes/101606.png
3;Leiria;Porto de Mós;Mira de Aire;101608;https://dados.gov.pt/s/brasoes/101608.png
3;Leiria;Porto de Mós;Pedreiras;101609;https://dados.gov.pt/s/brasoes/101609.png
3;Leiria;Porto de Mós;São Bento;101610;https://dados.gov.pt/s/brasoes/101610.png
3;Leiria;Porto de Mós;Serro Ventoso;101613;https://dados.gov.pt/s/brasoes/101613.png
3;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;101614;
3;Leiria;Porto de Mós;União das freguesias de Alvados e Alcaria;101615;
3;Leiria;Porto de Mós;União das freguesias de Arrimal e Mendiga;101616;
3;Lisboa;Alenquer;Carnota;110106;https://dados.gov.pt/s/brasoes/110106.png
3;Lisboa;Alenquer;Meca;110107;https://dados.gov.pt/s/brasoes/110107.png
3;Lisboa;Alenquer;Olhalvo;110108;https://dados.gov.pt/s/brasoes/110108.png
3;Lisboa;Alenquer;Ota;110109;https://dados.gov.pt/s/brasoes/110109.png
3;Lisboa;Alenquer;Ventosa;110113;https://dados.gov.pt/s/brasoes/110113.png
3;Lisboa;Alenquer;Vila Verde dos Francos;110114;https://dados.gov.pt/s/brasoes/110114.png
3;Lisboa;Alenquer;União das freguesias de Abrigada e Cabanas de Torres;110117;
3;Lisboa;Alenquer;União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;110118;
3;Lisboa;Alenquer;União das freguesias de Alenquer (Santo Estêvão e Triana);110119;
3;Lisboa;Alenquer;União das freguesias de Carregado e Cadafais;110120;
3;Lisboa;Alenquer;União das freguesias de Ribafria e Pereiro de Palhacana;110121;
3;Lisboa;Arruda dos Vinhos;Arranhó;110201;https://dados.gov.pt/s/brasoes/110201.png
3;Lisboa;Arruda dos Vinhos;Arruda dos Vinhos;110202;https://dados.gov.pt/s/brasoes/110202.png
3;Lisboa;Arruda dos Vinhos;Cardosas;110203;https://dados.gov.pt/s/brasoes/110203.png
3;Lisboa;Arruda dos Vinhos;São Tiago dos Velhos;110204;
3;Lisboa;Azambuja;Alcoentre;110301;https://dados.gov.pt/s/brasoes/110301.png
3;Lisboa;Azambuja;Aveiras de Baixo;110302;https://dados.gov.pt/s/brasoes/110302.png
3;Lisboa;Azambuja;Aveiras de Cima;110303;https://dados.gov.pt/s/brasoes/110303.png
3;Lisboa;Azambuja;Azambuja;110304;https://dados.gov.pt/s/brasoes/110304.png
3;Lisboa;Azambuja;Vale do Paraíso;110306;https://dados.gov.pt/s/brasoes/110306.png
3;Lisboa;Azambuja;Vila Nova da Rainha;110307;https://dados.gov.pt/s/brasoes/110307.png
3;Lisboa;Azambuja;União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;110310;
3;Lisboa;Cadaval;Alguber;110401;https://dados.gov.pt/s/brasoes/110401.png
3;Lisboa;Cadaval;Peral;110407;https://dados.gov.pt/s/brasoes/110407.png
3;Lisboa;Cadaval;Vermelha;110409;https://dados.gov.pt/s/brasoes/110409.png
3;Lisboa;Cadaval;Vilar;110410;https://dados.gov.pt/s/brasoes/110410.png
3;Lisboa;Cadaval;União das freguesias do Cadaval e Pêro Moniz;110411;
3;Lisboa;Cadaval;União das freguesias de Lamas e Cercal;110412;
3;Lisboa;Cadaval;União das freguesias de Painho e Figueiros;110413;
3;Lisboa;Cascais;Alcabideche;110501;https://dados.gov.pt/s/brasoes/110501.png
3;Lisboa;Cascais;São Domingos de Rana;110506;https://dados.gov.pt/s/brasoes/110506.png
3;Lisboa;Cascais;União das freguesias de Carcavelos e Parede;110507;
3;Lisboa;Cascais;União das freguesias de Cascais e Estoril;110508;
3;Lisboa;Lisboa;Ajuda;110601;https://dados.gov.pt/s/brasoes/110601.png
3;Lisboa;Lisboa;Alcântara;110602;https://dados.gov.pt/s/brasoes/110602.png
3;Lisboa;Lisboa;Beato;110607;https://dados.gov.pt/s/brasoes/110607.png
3;Lisboa;Lisboa;Benfica;110608;https://dados.gov.pt/s/brasoes/110608.png
3;Lisboa;Lisboa;Campolide;110610;https://dados.gov.pt/s/brasoes/110610.png
3;Lisboa;Lisboa;Carnide;110611;https://dados.gov.pt/s/brasoes/110611.png
3;Lisboa;Lisboa;Lumiar;110618;https://dados.gov.pt/s/brasoes/110618.png
3;Lisboa;Lisboa;Marvila;110621;https://dados.gov.pt/s/brasoes/110621.png
3;Lisboa;Lisboa;Olivais;110633;
3;Lisboa;Lisboa;São Domingos de Benfica;110639;https://dados.gov.pt/s/brasoes/110639.png
3;Lisboa;Lisboa;Alvalade;110654;https://dados.gov.pt/s/brasoes/110654.png
3;Lisboa;Lisboa;Areeiro;110655;
3;Lisboa;Lisboa;Arroios;110656;
3;Lisboa;Lisboa;Avenidas Novas;110657;
3;Lisboa;Lisboa;Belém;110658;
3;Lisboa;Lisboa;Campo de Ourique;110659;
3;Lisboa;Lisboa;Estrela;110660;
3;Lisboa;Lisboa;Misericórdia;110661;
3;Lisboa;Lisboa;Parque das Nações;110662;
3;Lisboa;Lisboa;Penha de França;110663;https://dados.gov.pt/s/brasoes/110663.png
3;Lisboa;Lisboa;Santa Clara;110664;
3;Lisboa;Lisboa;Santa Maria Maior;110665;
3;Lisboa;Lisboa;Santo António;110666;
3;Lisboa;Lisboa;São Vicente;110667;
3;Lisboa;Loures;Bucelas;110702;https://dados.gov.pt/s/brasoes/110702.png
3;Lisboa;Loures;Fanhões;110705;https://dados.gov.pt/s/brasoes/110705.png
3;Lisboa;Loures;Loures;110707;https://dados.gov.pt/s/brasoes/110707.png
3;Lisboa;Loures;Lousa;110708;
3;Lisboa;Loures;União das freguesias de Moscavide e Portela;110726;
3;Lisboa;Loures;União das freguesias de Sacavém e Prior Velho;110727;
3;Lisboa;Loures;União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;110728;
3;Lisboa;Loures;União das freguesias de Santo Antão e São Julião do Tojal;110729;
3;Lisboa;Loures;União das freguesias de Santo António dos Cavaleiros e Frielas;110730;
3;Lisboa;Loures;União das freguesias de Camarate, Unhos e Apelação;110731;
3;Lisboa;Lourinhã;Moita dos Ferreiros;110803;https://dados.gov.pt/s/brasoes/110803.png
3;Lisboa;Lourinhã;Reguengo Grande;110805;https://dados.gov.pt/s/brasoes/110805.png
3;Lisboa;Lourinhã;Santa Bárbara;110806;https://dados.gov.pt/s/brasoes/110806.png
3;Lisboa;Lourinhã;Vimeiro;110808;
3;Lisboa;Lourinhã;Ribamar;110810;https://dados.gov.pt/s/brasoes/110810.png
3;Lisboa;Lourinhã;União das freguesias de Lourinhã e Atalaia;110812;
3;Lisboa;Lourinhã;União das freguesias de Miragaia e Marteleira;110813;
3;Lisboa;Lourinhã;União das freguesias de São Bartolomeu dos Galegos e Moledo;110814;
3;Lisboa;Mafra;Carvoeira;110902;https://dados.gov.pt/s/brasoes/110902.png
3;Lisboa;Mafra;Encarnação;110904;https://dados.gov.pt/s/brasoes/110904.png
3;Lisboa;Mafra;Ericeira;110906;https://dados.gov.pt/s/brasoes/110906.png
3;Lisboa;Mafra;Mafra;110909;https://dados.gov.pt/s/brasoes/110909.png
3;Lisboa;Mafra;Milharado;110911;https://dados.gov.pt/s/brasoes/110911.png
3;Lisboa;Mafra;Santo Isidoro;110913;https://dados.gov.pt/s/brasoes/110913.png
3;Lisboa;Mafra;União das freguesias de Azueira e Sobral da Abelheira;110918;
3;Lisboa;Mafra;União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;110919;
3;Lisboa;Mafra;União das freguesias de Igreja Nova e Cheleiros;110920;
3;Lisboa;Mafra;União das freguesias de Malveira e São Miguel de Alcainça;110921;
3;Lisboa;Mafra;União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;110922;
3;Lisboa;Oeiras;Barcarena;111002;https://dados.gov.pt/s/brasoes/111002.png
3;Lisboa;Oeiras;Porto Salvo;111009;https://dados.gov.pt/s/brasoes/111009.png
3;Lisboa;Oeiras;União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;111012;
3;Lisboa;Oeiras;União das freguesias de Carnaxide e Queijas;111013;
3;Lisboa;Oeiras;União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;111014;
3;Lisboa;Sintra;Algueirão-Mem Martins;111102;https://dados.gov.pt/s/brasoes/111102.png
3;Lisboa;Sintra;Colares;111105;https://dados.gov.pt/s/brasoes/111105.png
3;Lisboa;Sintra;Rio de Mouro;111108;https://dados.gov.pt/s/brasoes/111108.png
3;Lisboa;Sintra;Casal de Cambra;111115;https://dados.gov.pt/s/brasoes/111115.png
3;Lisboa;Sintra;União das freguesias de Agualva e Mira-Sintra;111122;
3;Lisboa;Sintra;União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;111123;
3;Lisboa;Sintra;União das freguesias do Cacém e São Marcos;111124;
3;Lisboa;Sintra;União das freguesias de Massamá e Monte Abraão;111125;
3;Lisboa;Sintra;União das freguesias de Queluz e Belas;111126;
3;Lisboa;Sintra;União das freguesias de São João das Lampas e Terrugem;111127;
3;Lisboa;Sintra;União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);111128;
3;Lisboa;Sobral de Monte Agraço;Santo Quintino;111201;https://dados.gov.pt/s/brasoes/111201.png
3;Lisboa;Sobral de Monte Agraço;Sapataria;111202;https://dados.gov.pt/s/brasoes/111202.png
3;Lisboa;Sobral de Monte Agraço;Sobral de Monte Agraço;111203;https://dados.gov.pt/s/brasoes/111203.png
3;Lisboa;Torres Vedras;Freiria;111306;https://dados.gov.pt/s/brasoes/111306.png
3;Lisboa;Torres Vedras;Ponte do Rol;111310;https://dados.gov.pt/s/brasoes/111310.png
3;Lisboa;Torres Vedras;Ramalhal;111311;https://dados.gov.pt/s/brasoes/111311.png
3;Lisboa;Torres Vedras;São Pedro da Cadeira;111314;https://dados.gov.pt/s/brasoes/111314.png
3;Lisboa;Torres Vedras;Silveira;111316;https://dados.gov.pt/s/brasoes/111316.png
3;Lisboa;Torres Vedras;Turcifal;111317;https://dados.gov.pt/s/brasoes/111317.png
3;Lisboa;Torres Vedras;Ventosa;111318;
3;Lisboa;Torres Vedras;União das freguesias de A dos Cunhados e Maceira;111321;
3;Lisboa;Torres Vedras;União das freguesias de Campelos e Outeiro da Cabeça;111322;
3;Lisboa;Torres Vedras;União das freguesias de Carvoeira e Carmões;111323;
3;Lisboa;Torres Vedras;União das freguesias de Dois Portos e Runa;111324;
3;Lisboa;Torres Vedras;União das freguesias de Maxial e Monte Redondo;111325;
3;Lisboa;Torres Vedras;Santa Maria, São Pedro e Matacães;111326;
3;Lisboa;Vila Franca de Xira;Vialonga;111408;https://dados.gov.pt/s/brasoes/111408.png
3;Lisboa;Vila Franca de Xira;Vila Franca de Xira;111409;https://dados.gov.pt/s/brasoes/111409.png
3;Lisboa;Vila Franca de Xira;União das freguesias de Alhandra, São João dos Montes e Calhandriz;111412;
3;Lisboa;Vila Franca de Xira;União das freguesias de Alverca do Ribatejo e Sobralinho;111413;
3;Lisboa;Vila Franca de Xira;União das freguesias de Castanheira do Ribatejo e Cachoeiras;111414;
3;Lisboa;Vila Franca de Xira;União das freguesias de Póvoa de Santa Iria e Forte da Casa;111415;
3;Lisboa;Amadora;Alfragide;111512;https://dados.gov.pt/s/brasoes/111512.png
3;Lisboa;Amadora;Águas Livres;111513;
3;Lisboa;Amadora;Encosta do Sol;111514;
3;Lisboa;Amadora;Falagueira-Venda Nova;111515;
3;Lisboa;Amadora;Mina de Água;111516;
3;Lisboa;Amadora;Venteira;111517;https://dados.gov.pt/s/brasoes/111517.png
3;Lisboa;Odivelas;Odivelas;111603;
3;Lisboa;Odivelas;União das freguesias de Pontinha e Famões;111608;
3;Lisboa;Odivelas;União das freguesias de Póvoa de Santo Adrião e Olival Basto;111609;
3;Lisboa;Odivelas;União das freguesias de Ramada e Caneças;111610;
3;Portalegre;Alter do Chão;Alter do Chão;120101;https://dados.gov.pt/s/brasoes/120101.png
3;Portalegre;Alter do Chão;Chancelaria;120102;https://dados.gov.pt/s/brasoes/120102.png
3;Portalegre;Alter do Chão;Seda;120103;https://dados.gov.pt/s/brasoes/120103.png
3;Portalegre;Alter do Chão;Cunheira;120104;https://dados.gov.pt/s/brasoes/120104.png
3;Portalegre;Arronches;Assunção;120201;https://dados.gov.pt/s/brasoes/120201.png
3;Portalegre;Arronches;Esperança;120202;https://dados.gov.pt/s/brasoes/120202.png
3;Portalegre;Arronches;Mosteiros;120203;https://dados.gov.pt/s/brasoes/120203.png
3;Portalegre;Avis;Aldeia Velha;120302;
3;Portalegre;Avis;Avis;120303;https://dados.gov.pt/s/brasoes/120303.png
3;Portalegre;Avis;Ervedal;120305;https://dados.gov.pt/s/brasoes/120305.png
3;Portalegre;Avis;Figueira e Barros;120306;https://dados.gov.pt/s/brasoes/120306.png
3;Portalegre;Avis;União das freguesias de Alcórrego e Maranhão;120309;
3;Portalegre;Avis;União das freguesias de Benavila e Valongo;120310;
3;Portalegre;Campo Maior;Nossa Senhora da Expectação;120401;https://dados.gov.pt/s/brasoes/120401.png
3;Portalegre;Campo Maior;Nossa Senhora da Graça dos Degolados;120402;https://dados.gov.pt/s/brasoes/120402.png
3;Portalegre;Campo Maior;São João Baptista;120403;https://dados.gov.pt/s/brasoes/120403.png
3;Portalegre;Castelo de Vide;Nossa Senhora da Graça de Póvoa e Meadas;120501;https://dados.gov.pt/s/brasoes/120501.png
3;Portalegre;Castelo de Vide;Santa Maria da Devesa;120502;https://dados.gov.pt/s/brasoes/120502.png
3;Portalegre;Castelo de Vide;Santiago Maior;120503;
3;Portalegre;Castelo de Vide;São João Baptista;120504;
3;Portalegre;Crato;Aldeia da Mata;120601;https://dados.gov.pt/s/brasoes/120601.png
3;Portalegre;Crato;Gáfete;120604;https://dados.gov.pt/s/brasoes/120604.png
3;Portalegre;Crato;Monte da Pedra;120605;https://dados.gov.pt/s/brasoes/120605.png
3;Portalegre;Crato;União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;120607;
3;Portalegre;Elvas;Santa Eulália;120706;
3;Portalegre;Elvas;São Brás e São Lourenço;120707;https://dados.gov.pt/s/brasoes/120707.png
3;Portalegre;Elvas;São Vicente e Ventosa;120708;https://dados.gov.pt/s/brasoes/120708.png
3;Portalegre;Elvas;Assunção, Ajuda, Salvador e Santo Ildefonso;120712;
3;Portalegre;Elvas;Caia, São Pedro e Alcáçova;120713;
3;Portalegre;Elvas;União das freguesias de Barbacena e Vila Fernando;120714;
3;Portalegre;Elvas;União das freguesias de Terrugem e Vila Boim;120715;
3;Portalegre;Fronteira;Cabeço de Vide;120801;https://dados.gov.pt/s/brasoes/120801.png
3;Portalegre;Fronteira;Fronteira;120802;https://dados.gov.pt/s/brasoes/120802.png
3;Portalegre;Fronteira;São Saturnino;120803;https://dados.gov.pt/s/brasoes/120803.png
3;Portalegre;Gavião;Belver;120902;https://dados.gov.pt/s/brasoes/120902.png
3;Portalegre;Gavião;Comenda;120903;https://dados.gov.pt/s/brasoes/120903.png
3;Portalegre;Gavião;Margem;120905;https://dados.gov.pt/s/brasoes/120905.png
3;Portalegre;Gavião;União das freguesias de Gavião e Atalaia;120906;
3;Portalegre;Marvão;Beirã;121001;https://dados.gov.pt/s/brasoes/121001.png
3;Portalegre;Marvão;Santa Maria de Marvão;121002;https://dados.gov.pt/s/brasoes/121002.png
3;Portalegre;Marvão;Santo António das Areias;121003;https://dados.gov.pt/s/brasoes/121003.png
3;Portalegre;Marvão;São Salvador da Aramenha;121004;https://dados.gov.pt/s/brasoes/121004.png
3;Portalegre;Monforte;Assumar;121101;https://dados.gov.pt/s/brasoes/121101.png
3;Portalegre;Monforte;Monforte;121102;https://dados.gov.pt/s/brasoes/121102.png
3;Portalegre;Monforte;Santo Aleixo;121103;https://dados.gov.pt/s/brasoes/121103.png
3;Portalegre;Monforte;Vaiamonte;121104;https://dados.gov.pt/s/brasoes/121104.png
3;Portalegre;Nisa;Alpalhão;121201;https://dados.gov.pt/s/brasoes/121201.png
3;Portalegre;Nisa;Montalvão;121205;https://dados.gov.pt/s/brasoes/121205.png
3;Portalegre;Nisa;Santana;121207;
3;Portalegre;Nisa;São Matias;121208;
3;Portalegre;Nisa;Tolosa;121210;https://dados.gov.pt/s/brasoes/121210.png
3;Portalegre;Nisa;União das freguesias de Arez e Amieira do Tejo;121211;
3;Portalegre;Nisa;União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;121212;
3;Portalegre;Ponte de Sor;Galveias;121301;https://dados.gov.pt/s/brasoes/121301.png
3;Portalegre;Ponte de Sor;Montargil;121302;https://dados.gov.pt/s/brasoes/121302.png
3;Portalegre;Ponte de Sor;Foros de Arrão;121304;https://dados.gov.pt/s/brasoes/121304.png
3;Portalegre;Ponte de Sor;Longomel;121305;https://dados.gov.pt/s/brasoes/121305.png
3;Portalegre;Ponte de Sor;União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;121308;
3;Portalegre;Portalegre;Alagoa;121401;https://dados.gov.pt/s/brasoes/121401.png
3;Portalegre;Portalegre;Alegrete;121402;https://dados.gov.pt/s/brasoes/121402.png
3;Portalegre;Portalegre;Fortios;121404;https://dados.gov.pt/s/brasoes/121404.png
3;Portalegre;Portalegre;Urra;121410;https://dados.gov.pt/s/brasoes/121410.png
3;Portalegre;Portalegre;União das freguesias da Sé e São Lourenço;121411;
3;Portalegre;Portalegre;União das freguesias de Reguengo e São Julião;121412;
3;Portalegre;Portalegre;União das freguesias de Ribeira de Nisa e Carreiras;121413;
3;Portalegre;Sousel;Cano;121501;https://dados.gov.pt/s/brasoes/121501.png
3;Portalegre;Sousel;Casa Branca;121502;https://dados.gov.pt/s/brasoes/121502.png
3;Portalegre;Sousel;Santo Amaro;121503;https://dados.gov.pt/s/brasoes/121503.png
3;Portalegre;Sousel;Sousel;121504;https://dados.gov.pt/s/brasoes/121504.png
3;Porto;Amarante;Ansiães;130103;https://dados.gov.pt/s/brasoes/130103.png
3;Porto;Amarante;Candemil;130107;https://dados.gov.pt/s/brasoes/130107.png
3;Porto;Amarante;Fregim;130112;https://dados.gov.pt/s/brasoes/130112.png
3;Porto;Amarante;Fridão;130115;https://dados.gov.pt/s/brasoes/130115.png
3;Porto;Amarante;Gondar;130117;
3;Porto;Amarante;Jazente;130118;https://dados.gov.pt/s/brasoes/130118.png
3;Porto;Amarante;Lomba;130119;https://dados.gov.pt/s/brasoes/130119.png
3;Porto;Amarante;Louredo;130120;
3;Porto;Amarante;Lufrei;130121;https://dados.gov.pt/s/brasoes/130121.png
3;Porto;Amarante;Mancelos;130123;https://dados.gov.pt/s/brasoes/130123.png
3;Porto;Amarante;Padronelo;130126;https://dados.gov.pt/s/brasoes/130126.png
3;Porto;Amarante;Rebordelo;130128;
3;Porto;Amarante;Salvador do Monte;130129;https://dados.gov.pt/s/brasoes/130129.png
3;Porto;Amarante;Gouveia (São Simão);130134;https://dados.gov.pt/s/brasoes/130134.png
3;Porto;Amarante;Telões;130135;https://dados.gov.pt/s/brasoes/130135.png
3;Porto;Amarante;Travanca;130136;
3;Porto;Amarante;Vila Caiz;130138;https://dados.gov.pt/s/brasoes/130138.png
3;Porto;Amarante;Vila Chã do Marão;130139;https://dados.gov.pt/s/brasoes/130139.png
3;Porto;Amarante;União das freguesias de Aboadela, Sanche e Várzea;130141;
3;Porto;Amarante;União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;130142;
3;Porto;Amarante;União das freguesias de Bustelo, Carneiro e Carvalho de Rei;130143;
3;Porto;Amarante;União das freguesias de Figueiró (Santiago e Santa Cristina);130144;
3;Porto;Amarante;União das freguesias de Freixo de Cima e de Baixo;130145;
3;Porto;Amarante;União das freguesias de Olo e Canadelo;130146;
3;Porto;Amarante;Vila Meã;130147;
3;Porto;Amarante;União das freguesias de Vila Garcia, Aboim e Chapa;130148;
3;Porto;Baião;Frende;130204;https://dados.gov.pt/s/brasoes/130204.png
3;Porto;Baião;Gestaçô;130205;https://dados.gov.pt/s/brasoes/130205.png
3;Porto;Baião;Gove;130206;https://dados.gov.pt/s/brasoes/130206.png
3;Porto;Baião;Grilo;130207;https://dados.gov.pt/s/brasoes/130207.png
3;Porto;Baião;Loivos do Monte;130208;https://dados.gov.pt/s/brasoes/130208.png
3;Porto;Baião;Santa Marinha do Zêzere;130215;https://dados.gov.pt/s/brasoes/130215.png
3;Porto;Baião;Valadares;130219;https://dados.gov.pt/s/brasoes/130219.png
3;Porto;Baião;Viariz;130220;https://dados.gov.pt/s/brasoes/130220.png
3;Porto;Baião;União das freguesias de Ancede e Ribadouro;130221;
3;Porto;Baião;União das freguesias de Baião (Santa Leocádia) e Mesquinhata;130222;
3;Porto;Baião;União das freguesias de Campelo e Ovil;130223;
3;Porto;Baião;União das freguesias de Loivos da Ribeira e Tresouras;130224;
3;Porto;Baião;União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;130225;
3;Porto;Baião;União das freguesias de Teixeira e Teixeiró;130226;
3;Porto;Felgueiras;Aião;130301;https://dados.gov.pt/s/brasoes/130301.png
3;Porto;Felgueiras;Airães;130302;https://dados.gov.pt/s/brasoes/130302.png
3;Porto;Felgueiras;Friande;130305;https://dados.gov.pt/s/brasoes/130305.png
3;Porto;Felgueiras;Idães;130306;https://dados.gov.pt/s/brasoes/130306.png
3;Porto;Felgueiras;Jugueiros;130307;https://dados.gov.pt/s/brasoes/130307.png
3;Porto;Felgueiras;Penacova;130313;
3;Porto;Felgueiras;Pinheiro;130314;
3;Porto;Felgueiras;Pombeiro de Ribavizela;130315;https://dados.gov.pt/s/brasoes/130315.png
3;Porto;Felgueiras;Refontoura;130317;https://dados.gov.pt/s/brasoes/130317.png
3;Porto;Felgueiras;Regilde;130318;https://dados.gov.pt/s/brasoes/130318.png
3;Porto;Felgueiras;Revinhade;130319;https://dados.gov.pt/s/brasoes/130319.png
3;Porto;Felgueiras;Sendim;130324;https://dados.gov.pt/s/brasoes/130324.png
3;Porto;Felgueiras;União das freguesias de Macieira da Lixa e Caramos;130334;
3;Porto;Felgueiras;União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;130335;
3;Porto;Felgueiras;União das freguesias de Pedreira, Rande e Sernande;130336;
3;Porto;Felgueiras;União das freguesias de Torrados e Sousa;130337;
3;Porto;Felgueiras;União das freguesias de Unhão e Lordelo;130338;
3;Porto;Felgueiras;União das freguesias de Vila Cova da Lixa e Borba de Godim;130339;
3;Porto;Felgueiras;União das freguesias de Vila Fria e Vizela (São Jorge);130340;
3;Porto;Felgueiras;União das freguesias de Vila Verde e Santão;130341;
3;Porto;Gondomar;Lomba;130405;
3;Porto;Gondomar;Rio Tinto;130408;https://dados.gov.pt/s/brasoes/130408.png
3;Porto;Gondomar;Baguim do Monte (Rio Tinto);130412;https://dados.gov.pt/s/brasoes/130412.png
3;Porto;Gondomar;União das freguesias de Fânzeres e São Pedro da Cova;130413;
3;Porto;Gondomar;União das freguesias de Foz do Sousa e Covelo;130414;
3;Porto;Gondomar;União das freguesias de Gondomar (São Cosme), Valbom e Jovim;130415;
3;Porto;Gondomar;União das freguesias de Melres e Medas;130416;
3;Porto;Lousada;Aveleda;130502;https://dados.gov.pt/s/brasoes/130502.png
3;Porto;Lousada;Caíde de Rei;130504;https://dados.gov.pt/s/brasoes/130504.png
3;Porto;Lousada;Lodares;130510;https://dados.gov.pt/s/brasoes/130510.png
3;Porto;Lousada;Macieira;130512;https://dados.gov.pt/s/brasoes/130512.png
3;Porto;Lousada;Meinedo;130513;https://dados.gov.pt/s/brasoes/130513.png
3;Porto;Lousada;Nevogilde;130515;https://dados.gov.pt/s/brasoes/130515.png
3;Porto;Lousada;Sousela;130524;https://dados.gov.pt/s/brasoes/130524.png
3;Porto;Lousada;Torno;130525;https://dados.gov.pt/s/brasoes/130525.png
3;Porto;Lousada;Vilar do Torno e Alentém;130526;https://dados.gov.pt/s/brasoes/130526.png
3;Porto;Lousada;União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);130527;
3;Porto;Lousada;União das freguesias de Cristelos, Boim e Ordem;130528;
3;Porto;Lousada;União das freguesias de Figueiras e Covas;130529;
3;Porto;Lousada;União das freguesias de Lustosa e Barrosas (Santo Estêvão);130530;
3;Porto;Lousada;União das freguesias de Nespereira e Casais;130531;
3;Porto;Lousada;União das freguesias de Silvares, Pias, Nogueira e Alvarenga;130532;
3;Porto;Maia;Águas Santas;130601;https://dados.gov.pt/s/brasoes/130601.png
3;Porto;Maia;Folgosa;130603;https://dados.gov.pt/s/brasoes/130603.png
3;Porto;Maia;Milheirós;130608;https://dados.gov.pt/s/brasoes/130608.png
3;Porto;Maia;Moreira;130609;https://dados.gov.pt/s/brasoes/130609.png
3;Porto;Maia;São Pedro Fins;130613;https://dados.gov.pt/s/brasoes/130613.png
3;Porto;Maia;Vila Nova da Telha;130616;https://dados.gov.pt/s/brasoes/130616.png
3;Porto;Maia;Pedrouços;130617;https://dados.gov.pt/s/brasoes/130617.png
3;Porto;Maia;Castêlo da Maia;130618;
3;Porto;Maia;Cidade da Maia;130619;
3;Porto;Maia;Nogueira e Silva Escura;130620;
3;Porto;Marco de Canaveses;Banho e Carvalhosa;130704;https://dados.gov.pt/s/brasoes/130704.png
3;Porto;Marco de Canaveses;Constance;130705;https://dados.gov.pt/s/brasoes/130705.png
3;Porto;Marco de Canaveses;Soalhães;130722;https://dados.gov.pt/s/brasoes/130722.png
3;Porto;Marco de Canaveses;Sobretâmega;130723;https://dados.gov.pt/s/brasoes/130723.png
3;Porto;Marco de Canaveses;Tabuado;130724;https://dados.gov.pt/s/brasoes/130724.png
3;Porto;Marco de Canaveses;Vila Boa do Bispo;130730;https://dados.gov.pt/s/brasoes/130730.png
3;Porto;Marco de Canaveses;Alpendorada, Várzea e Torrão;130732;
3;Porto;Marco de Canaveses;Avessadas e Rosém;130733;
3;Porto;Marco de Canaveses;Bem Viver;130734;
3;Porto;Marco de Canaveses;Santo Isidoro e Livração;130735;
3;Porto;Marco de Canaveses;Marco;130736;
3;Porto;Marco de Canaveses;Paredes de Viadores e Manhuncelos;130737;
3;Porto;Marco de Canaveses;Penha Longa e Paços de Gaiolo;130738;
3;Porto;Marco de Canaveses;Sande e São Lourenço do Douro;130739;
3;Porto;Marco de Canaveses;Várzea, Aliviada e Folhada;130740;
3;Porto;Marco de Canaveses;Vila Boa de Quires e Maureles;130741;
